target,guesses,guess_count,is_common,won_in_6
lotah,slate-taint-aptly-octal-lotah,5,False,True
lotas,slate-atlas-litas-lotas,4,False,True
lotes,slate-islet-lotes,3,False,True
lotic,slate-guilt-intil-lotic,4,False,True
lotos,slate-lotus-lotos,3,False,True
lotsa,slate-atlas-lotsa,3,False,True
lotta,slate-waltz-lotta,3,False,True
lotte,slate-lefte-lotte,3,False,True
lotto,slate-lofty-lotto,3,True,True
lotus,slate-lotus,2,True,True
loued,slate-never-dumpy-loued,4,False,True
lough,slate-dilly-prowl-logon-lough,5,False,True
louie,slate-bingo-voile-louie,4,True,True
louis,slate-locus-louis,3,False,True
louma,slate-molar-louma,3,False,True
lound,slate-dilly-loord-lound,4,False,True
louns,slate-locus-louis-louns,4,False,True
loupe,slate-bingo-whole-loupe,4,True,True
loups,slate-locus-louis-louns-loups,5,False,True
loure,slate-bingo-whole-loupe-loure,5,False,True
lours,slate-locus-louis-louns-loups-lours,6,False,True
loury,slate-dilly-loopy-lobby-lorry-lowry-loury,7,False,False
louse,slate-pulse-louse,3,True,True
lousy,slate-locus-lousy,3,True,True
louts,slate-lusty-louts,3,False,True
lovat,slate-taint-adult-lovat,4,False,True
loved,slate-never-hovel-loved,4,True,True
lovee,slate-bingo-whole-loupe-lovee,5,False,True
lover,slate-never-liver-lover,4,True,True
loves,slate-loser-lobes-loves,4,True,True
lovey,slate-never-hovel-loved-lovey,5,True,True
lovie,slate-bingo-voile-lovie,4,False,True
lowan,slate-molar-local-logan-lohan-lowan,6,False,True
lowed,slate-never-dumpy-oiled-lobed-looed-lowed,7,False,False
lowen,slate-never-linen-lumen-loden-lowen,6,False,True
lower,slate-never-limbo-lower,4,True,True
lowes,slate-loser-lobes-loves-lodes-loges-lokes-lomes-lopes-lowes,10,False,False
lowly,slate-dilly-lowly,3,True,True
lownd,slate-dilly-loord-lound-lownd,5,False,True
lowne,slate-bingo-leone-lowne,4,False,True
lowns,slate-locus-loris-plonk-lowns,5,False,True
lowps,slate-locus-loris-plonk-lowps,5,False,True
lowry,slate-dilly-loopy-lobby-lorry-lowry,6,True,True
lowse,slate-pulse-loose-lowse,4,False,True
lowth,slate-lofty-lotto-lowth,4,False,True
lowts,slate-lusty-lifts-loots-lowts,5,False,True
loxed,slate-never-dumpy-oiled-lobed-looed-lowed-loxed,8,False,False
loxes,slate-loser-lobes-loves-lodes-loges-lokes-lomes-lopes-lowes-loxes,11,False,False
loyal,slate-molar-local-loyal,4,True,True
lozen,slate-never-linen-lumen-loden-lowen-lozen,7,False,False
luach,slate-curia-luach,3,False,True
luaus,slate-psalm-loans-liars-luaus,5,False,True
lubed,slate-never-dumpy-lubed,4,True,True
lubes,slate-loser-venom-likes-lubes,5,False,True
lubra,slate-molar-larva-libra-lubra,5,False,True
luces,slate-loser-venom-likes-lubes-luces,6,False,True
lucid,slate-dilly-lucid,3,True,True
lucks,slate-locus-lucks,3,False,True
lucky,slate-dilly-loopy-lucky,4,True,True
lucre,slate-bingo-levee-lucre,4,True,True
ludes,slate-loser-venom-likes-lubes-luces-ludes,7,False,False
ludic,slate-dilly-lucid-ludic,4,False,True
ludos,slate-locus-ludos,3,False,True
luffa,slate-molar-daily-annul-luffa,5,False,True
luffs,slate-locus-unarm-lulls-luffs,5,False,True
luged,slate-never-dumpy-lubed-luged,5,False,True
luger,slate-never-limbo-luger,4,True,True
luges,slate-loser-venom-likes-lubes-luces-ludes-luges,8,False,False
lulls,slate-locus-unarm-lulls,4,True,True
lulus,slate-locus-lupus-lulus,4,False,True
lumas,slate-balsa-usual-lumas,4,False,True
lumbi,slate-dilly-logic-lumbi,4,False,True
lumen,slate-never-linen-lumen,4,True,True
lumme,slate-bingo-levee-lucre-lumme,5,False,True
lummy,slate-dilly-loopy-lucky-lummy,5,False,True
lumps,slate-locus-unarm-lumps,4,True,True
lumpy,slate-dilly-loopy-lumpy,4,True,True
lunar,slate-molar-lunar,3,True,True
lunas,slate-balsa-usual-lumas-lunas,5,False,True
lunch,slate-dilly-prowl-lunch,4,True,True
lunes,slate-loser-venom-lines-lunes,5,False,True
lunet,slate-intel-lunet,3,False,True
lunge,slate-bingo-lunge,3,True,True
lungi,slate-dilly-logic-lungi,4,False,True
lungs,slate-locus-unarm-lungs,4,True,True
lunks,slate-locus-unarm-lungs-lunks,5,False,True
lunts,slate-lusty-lunts,3,False,True
lupin,slate-dilly-logic-lupin,4,False,True
lupus,slate-locus-lupus,3,True,True
lurch,slate-dilly-prowl-lurch,4,True,True
lured,slate-never-cruel-lured,4,True,True
lurer,slate-never-limbo-luger-lurer,5,False,True
lures,slate-loser-lures,3,True,True
lurex,slate-never-cruel-lured-lurex,5,False,True
lurgi,slate-dilly-logic-lungi-lurgi,5,False,True
lurgy,slate-dilly-loopy-lucky-lummy-lurgy,6,False,True
lurid,slate-dilly-lucid-lurid,4,True,True
lurks,slate-locus-unarm-lurks,4,True,True
lurry,slate-dilly-loopy-lucky-lummy-lurgy-lurry,7,False,False
lurve,slate-bingo-levee-lurve,4,False,True
luser,slate-loser-luser,3,False,True
lushy,slate-locus-lushy,3,False,True
lusks,slate-locus-unarm-lulls-luffs-lusks,6,False,True
lusts,slate-lusty-lusts,3,True,True
lusty,slate-lusty,2,True,True
lusus,slate-locus-lupus-lulus-lusus,5,False,True
lutea,slate-paler-lutea,3,False,True
luted,slate-intel-luted,3,True,True
luter,slate-intel-luted-luter,4,False,True
lutes,slate-islet-lotes-lutes,4,False,True
luvvy,slate-dilly-loopy-lucky-lummy-lurgy-luvvy,7,False,False
luxed,slate-never-dumpy-lubed-luged-luxed,6,False,True
luxer,slate-never-limbo-luger-lurer-luxer,6,False,True
luxes,slate-loser-venom-likes-lubes-luces-ludes-luges-luxes,9,False,False
lweis,slate-loser-lexis-lweis,4,False,True
lyams,slate-psalm-loams-lyams,4,False,True
lyard,slate-curia-drawl-lyard,4,False,True
lyart,slate-trail-lyart,3,False,True
lyase,slate-lease-lyase,3,False,True
lycea,slate-rangy-ayelp-lycea,4,False,True
lycee,slate-bingo-levee-lycee,4,False,True
lycra,slate-molar-larva-libra-lycra,5,False,True
lying,slate-dilly-lying,3,True,True
lymes,slate-loser-venom-limes-lymes,5,False,True
lymph,slate-dilly-lymph,3,True,True
lynch,slate-dilly-lymph-lynch,4,True,True
lynes,slate-loser-venom-lines-lunes-lynes,6,False,True
lyres,slate-loser-lures-leres-lyres,5,False,True
lyric,slate-dilly-lying-lyric,4,True,True
lysed,slate-loser-leses-lysed,4,False,True
lyses,slate-loser-leses-lises-lyses,5,False,True
lysin,slate-locus-lysin,3,False,True
lysis,slate-locus-limbs-lysis,4,False,True
lysol,slate-locus-lysol,3,False,True
lyssa,slate-balsa-lyssa,3,False,True
lyted,slate-intel-luted-lyted,4,False,True
lytes,slate-islet-lotes-lutes-lytes,5,False,True
lythe,slate-lithe-lethe-lythe,4,False,True
lytic,slate-guilt-intil-lotic-lytic,5,False,True
lytta,slate-waltz-lotta-lytta,4,False,True
maaed,slate-derby-caaed-maaed,4,False,True
maare,slate-prick-aware-maare,4,False,True
maars,slate-curbs-grass-padre-haars-maars,6,False,True
maban,slate-corny-admin-maban,4,False,True
mabes,slate-ashen-frock-gumbo-mabes,5,False,True
macas,slate-oasis-brand-pouch-jacks-cacas-macas,7,False,False
macaw,slate-corny-magic-macaw,4,True,True
macca,slate-corny-magic-macaw-macca,5,False,True
maced,slate-radar-funky-caped-maced,5,False,True
macer,slate-radar-pygmy-maker-macer,5,False,True
maces,slate-ashen-frock-vapid-cages-maces,6,False,True
mache,slate-corgi-dance-mache,4,False,True
machi,slate-corny-magic-machi,4,False,True
macho,slate-corny-macho,3,True,True
machs,slate-oasis-brand-pouch-hacks-machs,6,False,True
macka,slate-corny-magic-macaw-macca-macka,6,False,True
macks,slate-oasis-brand-pouch-jacks-cacks-kacks-macks,8,False,False
macle,slate-bangs-mulch-macle,4,False,True
macon,slate-corny-bacon-macon,4,False,True
macro,slate-corny-macro,3,True,True
macte,slate-acute-carte-macte,4,False,True
madal,slate-molar-mahal-madal,4,False,True
madam,slate-corny-mafia-madam,4,True,True
madar,slate-corny-rabid-damar-madar,5,False,True
maddy,slate-corny-budge-daddy-paddy-faddy-maddy,7,False,False
madge,slate-corgi-badge-madge,4,True,True
madid,slate-corny-mafia-maxim-madid,5,False,True
madly,slate-molar-madly,3,True,True
mados,slate-oasis-baons-camos-mados,5,False,True
madre,slate-corgi-azure-padre-madre,5,True,True
maedi,slate-radar-funky-caped-maedi,5,False,True
maerl,slate-rangy-paler-maerl,4,False,True
mafia,slate-corny-mafia,3,True,True
mafic,slate-corny-magic-mafic,4,False,True
mafts,slate-nymph-marts-masts-mafts,5,False,True
magas,slate-oasis-brand-pouch-mamas-magas,6,False,True
mages,slate-ashen-frock-gumbo-mages,5,False,True
maggs,slate-oasis-brand-pouch-mamas-maggs,6,False,True
magic,slate-corny-magic,3,True,True
magma,slate-corny-mafia-magma,4,True,True
magna,slate-corny-mixup-manna-magna,5,True,True
magot,slate-tabor-cagot-fagot-magot,5,False,True
magus,slate-oasis-brand-pouch-favus-kagus-magus,7,False,False
mahal,slate-molar-mahal,3,True,True
mahem,slate-radar-cameo-maven-mahem,5,False,True
mahis,slate-oasis-mavis-mahis,4,False,True
mahoe,slate-corgi-abode-mahoe,4,False,True
mahrs,slate-oasis-brand-whomp-mahrs,5,False,True
mahua,slate-corny-mafia-magma-mahua,5,False,True
mahwa,slate-corny-mafia-magma-mahua-mahwa,6,False,True
maids,slate-oasis-ripen-maids,4,True,True
maiko,slate-corny-adobo-haugo-maiko,5,False,True
maiks,slate-oasis-ripen-maids-maiks,5,False,True
maile,slate-bangs-mulch-maple-maile,5,False,True
maill,slate-molar-madly-maill,4,False,True
mailo,slate-molar-mailo,3,False,True
mails,slate-balsa-pinch-wormy-mails,5,True,True
maims,slate-oasis-ripen-maids-maiks-maims,6,False,True
mains,slate-oasis-ripen-gains-mains,5,True,True
maire,slate-corgi-afire-zaire-maire,5,False,True
mairs,slate-oasis-ripen-fairs-hairs-gairs-mairs,7,False,False
maise,slate-crump-masse-manse-maise,5,False,True
maist,slate-antsy-waist-maist,4,False,True
maize,slate-corgi-naive-maize,4,True,True
majas,slate-oasis-brand-pouch-mamas-magas-majas,7,False,False
majat,slate-tabor-humph-majat,4,False,True
majoe,slate-corgi-abode-mahoe-majoe,5,False,True
major,slate-corny-armor-major,4,True,True
majos,slate-oasis-baons-camos-mados-majos,6,False,True
makaf,slate-corny-mafia-makaf,4,False,True
makai,slate-corny-mafia-makai,4,False,True
makan,slate-corny-admin-maban-makan,5,False,True
makar,slate-corny-rabid-gazar-makar,5,False,True
makee,slate-corgi-maybe-mauve-makee,5,False,True
maker,slate-radar-pygmy-maker,4,True,True
makes,slate-ashen-frock-wimpy-makes,5,True,True
makie,slate-corgi-naive-mamie-makie,5,False,True
makis,slate-oasis-mavis-mahis-makis,5,False,True
makos,slate-oasis-baons-camos-mados-majos-makos,7,False,False
malae,slate-bangs-mulch-malae,4,False,True
malai,slate-molar-malai,3,False,True
malam,slate-molar-malai-malam,4,False,True
malar,slate-molar-malar,3,False,True
malas,slate-balsa-galas-kalas-malas,5,False,True
malax,slate-molar-malai-malam-malax,5,False,True
maleo,slate-rangy-label-paled-jaleo-maleo,6,False,True
males,slate-laser-whomp-males,4,True,True
malic,slate-molar-malic,3,True,True
malik,slate-molar-malic-malik,4,True,True
malis,slate-balsa-whomp-malls-malis,5,False,True
malky,slate-molar-malic-malky,4,False,True
malls,slate-balsa-whomp-malls,4,True,True
malms,slate-balsa-whomp-calms-malms,5,False,True
malmy,slate-molar-malic-malky-malmy,5,False,True
malts,slate-lasts-dalts-halts-malts,5,False,True
malty,slate-waltz-malty,3,True,True
malus,slate-balsa-whomp-malls-malis-malus,6,False,True
malva,slate-molar-malic-malky-malva,5,False,True
malwa,slate-molar-malic-malky-malva-malwa,6,False,True
mamak,slate-corny-mafia-madam-mamak,5,False,True
mamas,slate-oasis-brand-pouch-mamas,5,True,True
mamba,slate-corny-mafia-magma-mamba,5,True,True
mambo,slate-corny-adobo-mambo,4,True,True
mambu,slate-corny-mafia-mambu,4,False,True
mamee,slate-corgi-maybe-mauve-makee-mamee,6,False,True
mamey,slate-radar-cameo-gamey-mamey,5,False,True
mamie,slate-corgi-naive-mamie,4,True,True
mamil,slate-molar-madly-mamil,4,False,True
mamma,slate-corny-mafia-magma-mamma,5,True,True
mammy,slate-corny-budge-hammy-jammy-mammy,6,False,True
manas,slate-oasis-brand-graph-yanks-manas,6,False,True
manat,slate-tabor-humph-majat-manat,5,False,True
mandi,slate-corny-admin-mandi,4,False,True
mands,slate-oasis-brand-hands-wands-fands-mands,7,False,False
mandy,slate-corny-handy-dandy-bandy-gandy-kandy-mandy,8,False,False
maneb,slate-radar-cameo-maven-maneb,5,False,True
maned,slate-radar-funky-caned-waned-baned-eaned-maned,8,False,False
maneh,slate-radar-cameo-maven-maneb-maneh,6,False,True
manes,slate-ashen-wanes-canes-banes-fanes-janes-kanes-manes,9,False,False
manet,slate-treed-facet-manet,4,True,True
manga,slate-corny-admin-manga,4,True,True
mange,slate-corgi-badge-gauge-mange,5,True,True
mangi,slate-corny-admin-mangi,4,False,True
mango,slate-corny-wagon-mango,4,True,True
mangs,slate-oasis-brand-graph-fangs-cangs-kangs-mangs,8,False,False
mangy,slate-corny-handy-mangy,4,True,True
mania,slate-corny-admin-mania,4,True,True
manic,slate-corny-manic,3,True,True
manie,slate-corgi-naive-manie,4,False,True
manis,slate-oasis-mavis-mahis-makis-manis,6,False,True
manks,slate-oasis-brand-graph-yanks-fanks-manks,7,False,False
manky,slate-corny-handy-mangy-manky,5,False,True
manly,slate-molar-madly-manly,4,True,True
manna,slate-corny-mixup-manna,4,True,True
manny,slate-corny-nanny-danny-manny,5,True,True
manoa,slate-corny-wagon-nabob-manoa,5,False,True
manor,slate-corny-adorn-manor,4,True,True
manos,slate-oasis-baons-fanos-manos,5,False,True
manse,slate-crump-masse-manse,4,True,True
manso,slate-oasis-canso-manso,4,False,True
manta,slate-taint-panty-manta,4,True,True
mante,slate-acute-matte-mante,4,False,True
manto,slate-taint-panty-manta-manto,5,False,True
mants,slate-nymph-mants,3,False,True
manty,slate-taint-panty-banty-canty-janty-manty,7,False,False
manul,slate-molar-madly-mamil-manul,5,False,True
manus,slate-oasis-brand-graph-yanks-manas-manus,7,False,False
manzo,slate-corny-wagon-banjo-panko-danio-manzo,7,False,False
mapau,slate-corny-mafia-madam-mapau,5,False,True
mapes,slate-ashen-frock-gumbo-mazes-mapes,6,False,True
maple,slate-bangs-mulch-maple,4,True,True
mapou,slate-corny-adobo-ouija-mapou,5,False,True
mappy,slate-corny-budge-hammy-mappy,5,False,True
maqam,slate-corny-mafia-madam-maqam,5,False,True
maqui,slate-corny-mafia-maqui,4,False,True
marae,slate-corgi-barre-karee-marae,5,False,True
marah,slate-corny-parka-aargh-marah,5,False,True
maral,slate-molar-mural-maral,4,False,True
maran,slate-corny-quran-maran,4,False,True
maras,slate-oasis-brand-whomp-marks-maras,6,False,True
maray,slate-corny-parry-hardy-barby-karzy-maray,7,False,False
march,slate-corny-march,3,True,True
marcs,slate-oasis-brand-whomp-marks-maras-marcs,7,False,False
mards,slate-oasis-brand-yucky-wards-fards-hards-mards,8,False,False
mardy,slate-corny-parry-hardy-bardy-mardy,6,False,True
mares,slate-ashen-frock-wormy-mares,5,True,True
marga,slate-corny-parka-barra-darga-marga,6,False,True
marge,slate-corgi-barge-marge,4,False,True
margo,slate-corny-arrow-bardo-margo,5,False,True
margs,slate-oasis-brand-whomp-marks-maras-marcs-margs,8,False,False
maria,slate-corny-parka-barra-darga-maria,6,False,True
marid,slate-corny-parka-barfi-harim-marid,6,False,True
maril,slate-molar-maril,3,False,True
marka,slate-corny-parka-marka,4,False,True
marks,slate-oasis-brand-whomp-marks,5,True,True
marle,slate-bangs-mulch-maple-maile-marle,6,False,True
marls,slate-balsa-pinch-larks-darls-farls-jarls-marls,8,False,False
marly,slate-molar-maril-marly,4,False,True
marma,slate-corny-parka-barra-darga-maria-marma,7,False,False
marms,slate-oasis-brand-whomp-farms-garms-marms,7,False,False
maron,slate-corny-apron-baron-maron,5,False,True
maror,slate-corny-arrow-maror,4,False,True
marra,slate-corny-parka-barra-marra,5,False,True
marri,slate-corny-parka-barfi-darzi-garri-marri,7,False,False
marry,slate-corny-parry-marry,4,True,True
marse,slate-crump-marse,3,False,True
marsh,slate-oasis-marsh,3,True,True
marts,slate-nymph-marts,3,True,True
marua,slate-corny-parka-barra-darga-maria-marma-marua,8,False,False
marvy,slate-corny-parry-hardy-barby-karzy-maray-marvy,8,False,False
masas,slate-oasis-wreck-gasps-basas-masas,6,False,True
mased,slate-ashen-frock-gumbo-mazes-mased,6,False,True
maser,slate-ashen-frock-wormy-maser,5,False,True
mases,slate-ashen-frock-gumbo-mazes-mapes-mases,7,False,False
masha,slate-oasis-raspy-masha,4,True,True
mashy,slate-oasis-raspy-washy-dashy-gashy-hashy-mashy,8,False,False
masks,slate-oasis-wreck-masks,4,True,True
mason,slate-oasis-mason,3,True,True
massa,slate-oasis-gassy-massa,4,False,True
masse,slate-crump-masse,3,True,True
massy,slate-oasis-gassy-bassy-massy,5,False,True
masts,slate-nymph-marts-masts,4,True,True
masty,slate-nymph-masty,3,False,True
masur,slate-oasis-raspy-masur,4,False,True
masus,slate-oasis-wreck-gasps-basas-masus,6,False,True
masut,slate-antsy-tacks-masut,4,False,True
matai,slate-tabor-humph-majat-matai,5,False,True
match,slate-tabor-humph-match,4,True,True
mated,slate-treed-gated-thumb-mated,5,True,True
mater,slate-treed-watch-rater-mater,5,True,True
mates,slate-asset-butch-groom-mates,5,True,True
matey,slate-treed-facet-matey,4,True,True
mathe,slate-bathe-eathe-mathe,4,False,True
maths,slate-antsy-wombs-maths,4,True,True
matin,slate-tabor-humph-majat-matin,5,False,True
matlo,slate-taint-fatal-latch-matlo,5,False,True
matra,slate-tabor-carat-matra,4,False,True
matsu,slate-antsy-fatso-matsu,4,False,True
matte,slate-acute-matte,3,True,True
matts,slate-nymph-marts-masts-mafts-matts,6,False,True
matty,slate-taint-scrap-fatty-batty-hatty-matty,7,False,False
matza,slate-tabor-humph-majat-matza,5,False,True
matzo,slate-tabor-matzo,3,True,True
mauby,slate-corny-budge-mauby,4,False,True
mauds,slate-oasis-brand-dacks-gauds-hauds-mauds,7,False,False
mauka,slate-corny-mafia-magma-mahua-mauka,6,False,True
maula,slate-molar-madly-maill-maula,5,False,True
mauls,slate-balsa-pinch-larks-gaols-mauls,6,False,True
maums,slate-oasis-brand-pouch-gaums-maums,6,False,True
maumy,slate-corny-budge-appuy-maumy,5,False,True
maund,slate-corny-mixup-maund,4,False,True
maunt,slate-tabor-humph-datum-maunt,5,False,True
mauri,slate-corny-rabid-kauri-mauri,5,False,True
mausy,slate-oasis-marsh-mausy,4,False,True
mauts,slate-nymph-marts-masts-mafts-matts-mauts,7,False,False
mauve,slate-corgi-maybe-mauve,4,True,True
mauvy,slate-corny-budge-appuy-maumy-mauvy,6,False,True
mauzy,slate-corny-budge-appuy-maumy-mauvy-mauzy,7,False,False
maven,slate-radar-cameo-maven,4,True,True
mavie,slate-corgi-naive-mavie,4,False,True
mavin,slate-corny-admin-mavin,4,False,True
mavis,slate-oasis-mavis,3,True,True
mawed,slate-radar-funky-caped-wight-jawed-dawed-mawed,8,False,False
mawks,slate-oasis-brand-pouch-mamas-maggs-mawks,7,False,False
mawky,slate-corny-budge-hammy-mappy-mawky,6,False,True
mawla,slate-molar-madly-maill-maula-mawla,6,False,True
mawns,slate-oasis-brand-pawns-yawns-fawns-jawns-mawns,8,False,False
mawps,slate-oasis-brand-pouch-vamps-mawps,6,False,True
mawrs,slate-oasis-brand-whomp-mawrs,5,False,True
maxed,slate-radar-funky-caped-wight-dazed-maxed,7,True,False
maxes,slate-ashen-frock-gumbo-mazes-mapes-mases-maxes,8,False,False
maxim,slate-corny-mafia-maxim,4,True,True
maxis,slate-oasis-mavis-mahis-makis-manis-maxis,7,False,False
mayan,slate-corny-mayan,3,True,True
mayas,slate-oasis-brand-pouch-mamas-magas-majas-mayas,8,False,False
maybe,slate-corgi-maybe,3,True,True
mayed,slate-radar-funky-bayed-payed-hayed-mayed,7,False,False
mayor,slate-corny-mayor,3,True,True
mayos,slate-oasis-baons-camos-mados-majos-makos-mayos,8,False,False
mayst,slate-antsy-mayst,3,False,True
